id	sire	dam	sex	generation			
41957	38806	38596	2	23			
41959	38806	38596	1	23			
41967	38811	38215	1	23			
41968	38811	38215	2	23			
41977	38836	38701	2	23			
41982	38836	38701	1	23			
41985	38250	38925	2	23			
41988	38250	38925	1	23			
41998	38927	38741	1	23			
42011	38239	38301	1	23			
42025	38370	38193	2	23			
42028	38370	38193	2	23			
42030	38202	38444	1	23			
42033	38202	38444	2	23			
42042	38426	38350	1	23			
42051	38426	38350	2	23			
42059	38284	38697	1	23			
42063	38284	38697	2	23			
42066	38359	38690	2	23			
42068	38359	38690	1	23			
42079	38653	38316	1	23			
42084	38653	38316	2	23			
42086	38439	38797	2	23			
42100	38590	38793	1	23			
42114	38946	38174	2	23			
42116	38239	38301	2	23			
42128	38760	38527	2	23			
42129	38760	38527	2	23			
42156	38772	38343	2	23			
42158	38772	38343	1	23			
42161	38772	38343	1	23			
42165	38277	38431	1	23			
42168	38277	38431	2	23			
42227	38190	38454	2	23			
42228	38190	38454	1	23			
42232	38190	38454	1	23			
42241	38208	38412	2	23			
42242	38208	38412	1	23			
42249	38228	38776	2	23			
42257	38799	38649	1	23			
42262	38799	38649	2	23			
42268	38529	38856	1	23			
42271	38529	38856	2	23			
42276	38329	38967	2	23			
42282	38329	38967	1	23			
42290	39004	38805	1	23			
42293	39004	38805	2	23			
42327	38450	39052	2	23			
42333	38735	39125	2	23			
42336	38735	39125	1	23			
42347	39116	38625	2	23			
42372	39035	38664	2	23			
42373	39035	38664	1	23			
42383	39051	38375	2	23			
42389	39051	38375	1	23			
42394	39093	38738	2	23			
42396	39093	38738	1	23			
42399	39333	40056	1	23			
42400	39333	40056	1	23			
42423	38699	38810	2	23			
42428	38699	38810	1	23			
42432	38628	39003	1	23			
42437	38467	39036	2	23			
42438	38467	39036	1	23			
42447	39135	39259	2	23			
42452	39135	39259	1	23			
42459	39186	39246	1	23			
42464	39239	39181	1	23			
42469	39239	39181	2	23			
42470	39239	39181	1	23			
42476	40055	39397	1	23			
42479	40055	39397	2	23			
42500	38646	38953	2	23			
42504	38646	38953	1	23			
42507	38559	39088	1	23			
42508	38559	39088	2	23			
42516	38682	39140	1	23			
42520	38682	39140	2	23			
42618	38488	38659	1	23			
42620	38488	38659	2	23			
42707	38165	38584	1	23			
42713	38165	38584	2	23			
42776	38828	38719	2	23			
42779	38828	38719	1	23			
42784	38963	38675	1	23			
42789	38963	38675	2	23			
42856	39224	38684	1	23			
42858	39224	38684	2	23			
42887	38605	38267	1	23			
42888	38605	38267	2	23			
42982	39040	38163	2	23			
42984	39040	38163	1	23			
42988	38628	38833	2	23			
43040	38744	38255	1	23			
43108	38662	38492	2	23			
43133	38352	38206	2	23			
43136	38352	38206	1	23			
44125	41679	42025	2	24			
44135	41679	42025	1	24			
44136	41775	42033	1	24			
44139	41775	42033	2	24			
44141	41775	42033	2	24			
44147	41775	42033	1	24			
44151	41935	42066	1	24			
44155	41935	42066	2	24			
44163	42428	42028	2	24			
44168	42428	42028	2	24			
44169	42428	42028	1	24			
44171	42242	42508	2	24			
44172	42242	42508	1	24			
44177	42242	42508	1	24			
44185	42400	42620	1	24			
44186	42400	42620	2	24			
44189	42707	41916	2	24			
44195	42707	41916	1	24			
44207	41911	41839	1	24			
44208	41911	41839	1	24			
44211	41998	41737	2	24			
44214	41998	41737	1	24			
44218	41710	42116	2	24			
44222	41710	42116	1	24			
44228	41701	42128	2	24			
44232	41701	42128	1	24			
44239	42165	41716	1	24			
44242	42165	41716	2	24			
44251	41825	42276	2	24			
44253	41825	42276	2	24			
44254	41825	42276	1	24			
44256	41673	42227	2	24			
44258	41673	42227	1	24			
44263	42282	42129	1	24			
44268	42282	42129	1	24			
44273	42068	42372	2	24			
44276	42068	42372	2	24			
44283	42068	42372	1	24			
44286	42399	41669	1	24			
44289	42399	41669	2	24			
44293	42784	42327	1	24			
44294	42784	42327	2	24			
44299	41982	41773	2	24			
44300	41982	41773	1	24			
44306	41812	42114	1	24			
44312	41812	42114	2	24			
44316	42059	41817	1	24			
44319	42059	41817	2	24			
44322	42059	41817	2	24			
44329	41771	42063	2	24			
44333	41771	42063	1	24			
44342	41923	42293	1	24			
44351	42257	42084	2	24			
44353	42257	42084	1	24			
44354	42257	42084	2	24			
44358	41665	42347	2	24			
44360	41665	42347	1	24			
44362	41665	42347	2	24			
44373	42228	42394	1	24			
44381	42228	42394	2	24			
44387	42389	41874	2	24			
44389	42389	41874	2	24			
44393	42389	41874	1	24			
44397	41893	42447	1	24			
44399	41893	42447	1	24			
44402	41893	42447	2	24			
44410	41906	42469	2	24			
44413	41906	42469	1	24			
44424	41959	42423	2	24			
44426	41959	42423	1	24			
44435	42438	42333	1	24			
44444	42336	42479	1	24			
44445	42336	42479	2	24			
44446	42336	42479	1	24			
44453	42459	41675	1	24			
44455	42459	41675	2	24			
44463	42464	41861	2	24			
44465	42464	41861	1	24			
44466	42464	41861	2	24			
44470	42396	42500	2	24			
44471	42396	42500	1	24			
44475	42042	42713	1	24			
44477	42042	42713	2	24			
44480	42476	42789	1	24			
44484	42476	42789	2	24			
44493	42887	43108	1	24			
44510	41765	41977	2	24			
44519	41952	41985	1	24			
44525	41967	41687	1	24			
44526	41967	41687	1	24			
44529	41967	41687	2	24			
44539	42100	41884	2	24			
44541	42100	41884	1	24			
44545	42161	41929	1	24			
44548	42161	41929	2	24			
44549	42161	41929	2	24			
44559	41881	42241	1	24			
44563	41881	42241	2	24			
44568	41722	42520	2	24			
44573	41722	42520	1	24			
44576	42504	41968	2	24			
44578	42504	41968	1	24			
44589	42618	41900	1	24			
44590	42618	41900	2	24			
44591	42618	41900	2	24			
44593	42984	42776	1	24			
44598	42984	42776	2	24			
44600	42856	43133	2	24			
44604	42856	43133	1	24			
44607	42856	43133	2	24			
44622	41843	41703	1	24			
44626	41843	41703	2	24			
44632	42030	41761	2	24			
44638	42030	41761	1	24			
44639	42030	41761	1	24			
44645	41854	42262	1	24			
44648	41869	42437	2	24			
44650	41869	42437	1	24			
44673	42779	42888	2	24			
44675	42779	42888	1	24			
44678	42779	42888	2	24			
44755	42516	41776	1	24			
44757	42516	41776	1	24			
44760	42516	41776	2	24			
44772	43136	42982	1	24			
44808	42373	41957	1	24			
44810	42373	41957	2	24			
44814	42373	41957	2	24			
44821	42232	42858	1	24			
44827	42232	42858	2	24			
44830	42232	42858	2	24			
44833	43040	42988	2	24			
44895	41841	41095	1	24			
44899	41841	41095	2	24			
44903	42268	42051	1	24			
44905	42290	41821	1	24			
44907	42290	41821	2	24			
44963	42158	41726	1	24			
44968	42470	41939	1	24			
44991	41933	41853	2	24			
45007	42079	42383	2	24			
45010	42079	42383	1	24			
45016	42507	42156	2	24			
45097	41988	42086	1	24			
45101	41988	42086	2	24			
45196	42432	42249	2	24			
45199	42432	42249	2	24			
45203	42432	42249	1	24			
45232	41872	42271	1	24			
45262	42452	42168	2	24			
45263	42452	42168	1	24			
45275	42011	41847	1	24			
45276	42011	41847	2	24			
46272	44135	44168	1	25			
46275	44135	44168	2	25			
46286	44195	44155	1	25			
46287	44195	44155	2	25			
46289	44195	44155	2	25			
46294	44413	44354	2	25			
46299	44493	44358	2	25			
46300	44493	44358	1	25			
46306	44526	44125	1	25			
46307	44526	44125	2	25			
46311	44526	44125	2	25			
46317	44353	44607	2	25			
46331	44300	44455	2	25			
46334	44300	44455	1	25			
46337	44300	44455	1	25			
46346	44147	44470	2	25			
46352	44147	44470	1	25			
46359	44316	44294	1	25			
46361	44316	44294	1	25			
46364	44316	44294	2	25			
46370	44232	44445	2	25			
46376	44397	44289	2	25			
46378	44397	44289	1	25			
46383	44435	44381	2	25			
46386	44435	44381	1	25			
46390	44444	44410	1	25			
46391	44444	44410	2	25			
46399	44480	44424	1	25			
46402	44480	44424	2	25			
46408	44525	44256	1	25			
46414	44465	44529	2	25			
46415	44465	44529	1	25			
46425	44475	44510	2	25			
46428	44475	44510	1	25			
46433	44650	44548	1	25			
46439	44650	44548	1	25			
46446	44151	44678	2	25			
46450	44151	44678	1	25			
46466	44968	44273	2	25			
46468	44968	44273	1	25			
46474	45010	44830	2	25			
46479	45010	44830	1	25			
46486	45275	45101	1	25			
46488	45275	45101	1	25			
46489	45275	45101	2	25			
46506	44222	44163	1	25			
46507	44222	44163	2	25			
46509	44222	44163	1	25			
46517	44239	44276	2	25			
46528	44136	44299	2	25			
46529	44136	44299	1	25			
46532	44136	44299	2	25			
46539	44263	44463	1	25			
46542	44263	44463	2	25			
46550	44399	44186	2	25			
46553	44399	44186	2	25			
46555	44399	44186	1	25			
46562	44471	44329	2	25			
46565	44471	44329	1	25			
46568	44185	44463	2	25			
46569	44185	44463	1	25			
46576	44214	44598	1	25			
46577	44214	44598	2	25			
46580	44214	44598	1	25			
46585	44541	44362	1	25			
46587	44541	44362	1	25			
46596	44545	44312	2	25			
46601	44545	44312	1	25			
46606	44573	44466	2	25			
46609	44573	44466	1	25			
46613	44578	44319	1	25			
46615	44578	44319	1	25			
46620	44578	44319	2	25			
46624	44604	44539	2	25			
46627	44604	44539	2	25			
46633	44604	44539	1	25			
46637	44306	44648	1	25			
46642	44306	44648	2	25			
46651	44286	44626	1	25			
46657	44286	44626	2	25			
46664	44177	44632	1	25			
46672	44177	44632	2	25			
46677	44639	44673	1	25			
46678	44639	44673	1	25			
46681	44639	44673	2	25			
46685	44675	44549	1	25			
46690	44675	44549	2	25			
46697	44645	44760	2	25			
46708	44772	44171	1	25			
46717	44559	44833	2	25			
46719	44559	44833	1	25			
46725	44821	44211	2	25			
46734	44895	44351	2	25			
46737	44895	44351	1	25			
46738	44895	44351	1	25			
46745	44808	45016	2	25			
46746	44808	45016	1	25			
46750	44808	45016	2	25			
46758	45203	45262	1	25			
46760	45203	45262	2	25			
46762	45203	45262	1	25			
46768	45263	44991	2	25			
46772	45263	44991	2	25			
46798	44208	44189	2	25			
46799	44208	44189	1	25			
46802	44208	44189	1	25			
46806	44172	44218	2	25			
46809	44172	44218	1	25			
46824	44342	44141	2	25			
46826	44342	44141	2	25			
46829	44360	44387	2	25			
46831	44360	44387	1	25			
46835	44207	44591	2	25			
46836	44207	44591	1	25			
46842	44519	44563	1	25			
46843	44519	44563	1	25			
46845	44519	44563	2	25			
46851	44258	44568	1	25			
46856	44258	44568	2	25			
46865	44373	44576	1	25			
46877	44755	44322	1	25			
46886	44169	44827	2	25			
46888	44169	44827	1	25			
46894	45097	44600	2	25			
46897	45097	44600	1	25			
46900	45097	44600	2	25			
46935	44426	44402	1	25			
46936	44426	44402	1	25			
46939	44589	44477	1	25			
46950	44254	44810	2	25			
46952	44254	44810	1	25			
46960	44903	44814	2	25			
46965	44903	44814	1	25			
47019	44593	44242	2	25			
47023	44593	44242	1	25			
47026	44593	44242	2	25			
47033	44453	44228	2	25			
47036	44453	44228	2	25			
47077	44333	44253	1	25			
47079	44333	44253	1	25			
47081	44333	44253	2	25			
47085	44905	45196	1	25			
47088	44905	45196	2	25			
47157	44393	44139	2	25			
47158	44393	44139	1	25			
47160	44446	44484	2	25			
47161	44446	44484	2	25			
47164	45232	45276	1	25			
47169	45232	45276	1	25			
47218	44638	44251	2	25			
47220	44638	44251	2	25			
47223	44638	44251	1	25			
47260	44757	45007	2	25			
47263	44757	45007	1	25			
47303	44293	44907	1	25			
47305	44293	44907	2	25			
47306	44293	44907	2	25			
47475	44963	45199	2	25			
47483	44963	45199	1	25			
47583	44622	44590	2	25			
47586	44622	44590	1	25			
47588	44622	44590	2	25			
47675	44283	44389	1	25			
47676	44283	44389	1	25			
47684	44268	44899	2	25			
47685	44268	44899	2	25			
48211	46488	46370	2	26			
48705	46359	46950	1	26			
48714	46479	47157	2	26			
48721	46479	47157	1	26			
48772	46450	46331	1	26			
48776	46450	46331	2	26			
48781	47077	46383	2	26			
48783	47077	46383	1	26			
48785	47077	46383	1	26			
48786	46719	47081	1	26			
48791	46719	47081	2	26			
48799	46762	46681	1	26			
48800	46762	46681	2	26			
48810	46843	46672	2	26			
48813	46580	47218	1	26			
48816	46580	47218	1	26			
48818	46580	47218	2	26			
48821	47223	47588	1	26			
48822	47223	47588	2	26			
48825	47223	47588	2	26			
48830	46399	46299	1	26			
48834	46399	46299	2	26			
48838	47169	46391	2	26			
48854	46272	46627	1	26			
48857	46286	46725	2	26			
48863	46286	46725	1	26			
48873	46361	46606	2	26			
48877	46361	46606	1	26			
48884	46565	46577	2	26			
48892	46569	46311	2	26			
48896	46569	46311	1	26			
48903	46415	46596	2	26			
48904	46415	46596	1	26			
48916	46609	46402	1	26			
48919	46609	46402	2	26			
48923	46677	46294	2	26			
48924	46677	46294	1	26			
48930	46677	46294	2	26			
48933	46677	46294	2	26			
48937	46685	46768	2	26			
48941	46685	46768	1	26			
48960	46708	46624	2	26			
48963	46802	46446	2	26			
48967	46802	46446	2	26			
48969	46802	46446	1	26			
48971	46738	46568	1	26			
48972	46738	46568	2	26			
48980	46506	46553	2	26			
48988	46509	46376	2	26			
48990	46509	46376	1	26			
48994	46352	46894	1	26			
48998	46831	46734	1	26			
48999	46831	46734	1	26			
49007	46831	46734	2	26			
49009	46836	46717	2	26			
49012	46836	46717	1	26			
49016	46585	46845	1	26			
49019	46585	46845	2	26			
49024	46613	46829	2	26			
49032	46877	46364	2	26			
49037	46877	46364	1	26			
49039	46877	46364	2	26			
49042	46888	46760	2	26			
49057	46758	46642	2	26			
49064	46386	46960	1	26			
49070	46386	46960	2	26			
49073	46851	46835	1	26			
49074	46851	46835	2	26			
49081	46851	46835	2	26			
49084	46952	46745	1	26			
49087	46952	46745	2	26			
49089	47023	47026	1	26			
49105	46865	47033	2	26			
49108	46865	47033	1	26			
49125	47079	46856	1	26			
49129	46433	47160	2	26			
49139	46809	47220	1	26			
49140	46809	47220	2	26			
49144	47303	47475	1	26			
49151	47303	47475	2	26			
49157	47483	47305	1	26			
49162	47483	47305	2	26			
49168	47675	47583	2	26			
49170	47675	47583	1	26			
49173	47586	47685	1	26			
49189	46306	46275	1	26			
49199	46428	46466	1	26			
49209	46488	46370	1	26			
49213	46334	46697	1	26			
49215	46334	46697	2	26			
49216	46529	46307	2	26			
49222	46529	46307	1	26			
49223	46529	46307	2	26			
49233	46539	46425	2	26			
49235	46539	46425	1	26			
49239	46378	46657	1	26			
49245	46378	46657	1	26			
49246	46378	46657	2	26			
49251	46576	46517	1	26			
49253	46576	46517	2	26			
49255	46576	46517	2	26			
49262	46587	46289	1	26			
49264	46587	46289	2	26			
49268	46633	46474	2	26			
49269	46633	46474	1	26			
49277	46633	46474	2	26			
49283	46439	46550	2	26			
49284	46439	46550	1	26			
49292	46664	46562	1	26			
49294	46664	46562	1	26			
49296	46664	46562	2	26			
49300	46737	46528	1	26			
49303	46737	46528	2	26			
49307	46746	46287	1	26			
49312	46746	46287	2	26			
49314	46799	46886	1	26			
49321	46799	46886	2	26			
49323	46799	46886	1	26			
49325	46337	46507	1	26			
49338	46615	46798	2	26			
49342	46615	46798	2	26			
49344	46615	46798	1	26			
49350	46939	46542	1	26			
49352	46939	46542	2	26			
49357	46965	46826	1	26			
49361	46965	46826	2	26			
49364	46965	46826	1	26			
49365	47085	47161	1	26			
49370	47085	47161	1	26			
49371	47085	47161	2	26			
49380	47676	47684	1	26			
49393	46300	46900	1	26			
49399	46615	46798	2	26			
49405	46601	46806	1	26			
49407	46601	46806	2	26			
49411	46678	47019	2	26			
49413	46678	47019	1	26			
49434	47164	46620	1	26			
49437	47164	46620	2	26			
49439	47164	46620	1	26			
49473	46637	46772	2	26			
49475	46637	46772	1	26			
49479	46637	46772	2	26			
49514	46408	46489	1	26			
49516	46408	46489	2	26			
49521	46486	46346	1	26			
49524	46486	46346	2	26			
49554	47263	47306	2	26			
49556	47263	47306	1	26			
49643	46842	46532	1	26			
49645	46842	46532	2	26			
49675	47158	47260	2	26			
49676	47158	47260	1	26			
49695	46897	46317	1	26			
49697	46897	46317	2	26			
49704	46936	46414	1	26			
49705	46936	46414	2	26			
49732	46468	46750	1	26			
49738	46468	46750	2	26			
49742	46651	46690	1	26			
49749	46651	46690	1	26			
49751	46390	46824	2	26			
49754	46390	46824	1	26			
49785	46555	47088	1	26			
50000	46935	47036	2	26			
50829	48830	48930	1	27			
50833	48772	48903	2	27			
50835	48772	48903	1	27			
50840	48813	49057	2	27			
50842	48813	49057	1	27			
50846	48854	48884	2	27			
50853	48854	48884	1	27			
50858	48896	48857	1	27			
50859	48896	48857	2	27			
50863	48721	49019	2	27			
50864	48721	49019	1	27			
50865	48721	49019	1	27			
50873	49213	49303	1	27			
50876	49235	48834	1	27			
50879	49235	48834	2	27			
50882	49235	48834	2	27			
50888	49300	48873	2	27			
50893	49300	48873	1	27			
50898	48969	49338	1	27			
50899	48969	49338	2	27			
50903	48969	49338	2	27			
50910	49125	49223	2	27			
50912	49125	49223	1	27			
50913	49125	49223	1	27			
50917	49380	48800	1	27			
50920	49380	48800	2	27			
50923	49380	48800	2	27			
50924	0	0	1	27			
50937	49189	49473	1	27			
50940	49189	49473	2	27			
50959	49704	49645	1	27			
50962	49704	49645	2	27			
50968	48971	48714	2	27			
50969	48971	48714	1	27			
50979	48994	48988	1	27			
50982	48994	48988	2	27			
50987	48994	48988	2	27			
50989	49323	49312	1	27			
50994	49323	49312	1	27			
50997	49323	49312	2	27			
50998	49325	49296	1	27			
51003	49325	49296	1	27			
51007	49325	49296	2	27			
51014	49439	49321	1	27			
51016	49439	49321	2	27			
51020	49439	49321	1	27			
51025	49357	49140	2	27			
51027	49357	49140	1	27			
51038	48916	49168	1	27			
51039	48916	49168	2	27			
51041	48916	49168	2	27			
51070	48799	49070	2	27			
51071	48799	49070	1	27			
51080	49089	48963	1	27			
51083	49089	48963	2	27			
51089	49170	49215	1	27			
51092	49170	49215	1	27			
51094	49170	49215	2	27			
51100	49173	48776	1	27			
51107	49173	48776	1	27			
51110	49209	48892	1	27			
51111	49209	48892	2	27			
51116	49245	49162	1	27			
51117	49245	49162	2	27			
51121	49245	49162	2	27			
51127	49262	49129	2	27			
51134	49294	49024	2	27			
51136	49294	49024	1	27			
51142	48924	49246	2	27			
51145	48924	49246	1	27			
51151	49307	49087	2	27			
51155	49307	49087	1	27			
51161	48998	49352	2	27			
51164	48998	49352	1	27			
51172	49344	49216	2	27			
51176	49344	49216	1	27			
51183	49064	48211	2	27			
51190	49064	48211	2	27			
51191	49064	48211	1	27			
51196	49350	48791	1	27			
51198	49350	48791	2	27			
51199	49364	48781	2	27			
51208	49370	49009	2	27			
51211	49370	49009	1	27			
51214	49370	49009	1	27			
51226	49139	49277	2	27			
51231	48816	49371	1	27			
51235	48816	49371	2	27			
51239	49393	48818	1	27			
51241	49393	48818	1	27			
51245	49434	49268	1	27			
51250	49434	49268	2	27			
51251	49199	49479	2	27			
51264	49514	49361	1	27			
51268	49514	49361	2	27			
51272	49521	49411	1	27			
51274	49521	49411	2	27			
51276	49521	49411	2	27			
51281	48785	49516	2	27			
51285	48785	49516	1	27			
51287	48785	49516	2	27			
51297	49269	49554	1	27			
51305	48783	49516	1	27			
51313	49643	49039	2	27			
51321	49108	49705	1	27			
51323	49108	49705	2	27			
51327	49108	49705	2	27			
51331	48904	49738	2	27			
51332	48904	49738	1	27			
51337	49732	49675	1	27			
51344	49754	49437	2	27			
51346	49754	49437	1	27			
51352	49754	49437	2	27			
51356	48786	49751	1	27			
51358	48786	49751	2	27			
51367	49785	49524	2	27			
51374	49785	49524	1	27			
51377	49742	50000	1	27			
51379	49742	50000	2	27			
51381	49742	50000	1	27			
51398	48990	49007	1	27			
51400	48990	49007	2	27			
51405	49073	48967	2	27			
51407	49073	48967	1	27			
51417	48821	49151	2	27			
51419	49222	48937	1	27			
51421	49222	48937	2	27			
51424	49365	48980	2	27			
51426	49365	48980	1	27			
51447	49284	48822	2	27			
51451	49284	48822	2	27			
51454	49284	48822	1	27			
51459	49292	49105	1	27			
51463	49292	49105	2	27			
51467	48999	49253	1	27			
51475	48999	49253	2	27			
51477	48999	49253	1	27			
51507	49239	49255	1	27			
51509	48705	49081	2	27			
51513	49084	49407	1	27			
51516	49084	49407	2	27			
51574	49314	49032	2	27			
51577	49314	49032	1	27			
51579	49405	49233	2	27			
51581	49405	49233	1	27			
51613	49475	48919	2	27			
51617	49475	48919	1	27			
51633	48941	49697	2	27			
51634	48941	49697	1	27			
51649	49413	48960	2	27			
51667	49144	49042	1	27			
51669	49144	49042	2	27			
